"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.717081375E0,-1.862928462E0,3.422862833E-1,-6.091564947E-1,1.989656751E0
1.727066375E0,-1.430590453E0,1.875324120E-1,-7.840332663E-1,1.642091840E0
1.737051375E0,-1.326979984E0,-1.035881761E-1,-7.776065916E-1,1.541518213E0
1.747036375E0,-1.306042274E0,-2.983621455E-1,-9.321970332E-1,1.632102234E0
1.757022375E0,-8.471576138E-1,-3.969300485E-1,-1.189246480E0,1.513121501E0
1.767007375E0,-3.454787900E-1,-5.586527775E-1,-1.468451028E0,1.608663091E0
1.776992375E0,2.811350057E-1,-4.856176188E-1,-1.774894245E0,1.861480847E0
1.786978375E0,1.550363064E0,-4.055084255E-1,-1.988601791E0,2.553938095E0
1.796963375E0,3.176526216E0,-3.178834404E-1,-1.995307378E0,3.764654063E0
1.806948375E0,5.011010020E0,-6.214004181E-2,-1.510965548E0,5.234223886E0
1.816934375E0,7.164710868E0,1.843558390E-1,-8.127366632E-1,7.213016691E0
1.826919375E0,8.850314037E0,1.379207607E-1,-1.690751642E-1,8.853003281E0
1.836904375E0,1.007674296E1,3.578548604E-1,4.138179767E-1,1.009158333E1
1.846889375E0,1.095290379E1,3.470168269E-1,1.019034033E0,1.100567819E1
1.856875375E0,1.128237685E1,4.178067280E-1,1.455576628E0,1.138355363E1
1.866860375E0,1.132377163E1,1.746555275E-1,1.610270566E0,1.143902442E1
1.876845375E0,1.098914951E1,-3.577655442E-1,1.678994061E0,1.112242888E1
1.886831375E0,1.047584350E1,-8.889937109E-1,1.920836654E0,1.068752638E1
1.896816375E0,1.000329492E1,-1.491234850E0,2.549239259E0,1.043016353E1
1.906801375E0,9.524911984E0,-1.742932633E0,3.919647099E0,1.044631015E1
1.916786375E0,8.754289307E0,-1.873239296E0,5.903281095E0,1.072358776E1
1.926772375E0,7.813015641E0,-1.667888298E0,7.555281485E0,1.099578752E1
1.936757375E0,6.936326811E0,-1.198947742E0,8.594649210E0,1.110936994E1
1.946742375E0,5.774438283E0,-8.579392216E-1,9.431457106E0,1.109200524E1
1.956728375E0,3.947741216E0,-6.173603576E-1,1.052668504E1,1.125952452E1
1.966713375E0,2.141569484E0,-6.873755756E-1,1.165643259E1,1.187144582E1
1.976698375E0,6.487903842E-1,-7.762369544E-1,1.262465315E1,1.266512297E1
1.986683375E0,-7.282310215E-1,-6.131126478E-1,1.340070029E1,1.343447043E1
1.996669375E0,-2.217398661E0,-3.182237484E-1,1.409832106E1,1.427518056E1
2.006654375E0,-3.691788706E0,-1.699154822E-1,1.478632434E1,1.524117983E1
2.016639375E0,-5.365809125E0,-5.719856717E-1,1.505960215E1,1.599720888E1
2.026625375E0,-7.240153399E0,-1.166237395E0,1.503003278E1,1.672369027E1
2.036610375E0,-8.849358017E0,-1.789249305E0,1.448543364E1,1.706869468E1
2.046595375E0,-9.884695841E0,-2.477883640E0,1.389046541E1,1.722765650E1
2.056580375E0,-1.100970832E1,-3.251064767E0,1.335210057E1,1.760856862E1
2.066566375E0,-1.234651279E1,-4.038257284E0,1.254249275E1,1.805707685E1
2.076551375E0,-1.397206681E1,-5.130783800E0,1.104027990E1,1.853190151E1
2.086536375E0,-1.511324801E1,-6.027064312E0,9.237945258E0,1.871030204E1
2.096522375E0,-1.555755571E1,-7.105464540E0,7.532532308E0,1.868861174E1
2.106507375E0,-1.610296177E1,-8.086682875E0,5.386526980E0,1.880729886E1
2.116492375E0,-1.625944027E1,-8.757373713E0,3.688421295E0,1.883256339E1
2.126478375E0,-1.647302737E1,-9.571494412E0,2.267059649E0,1.918628925E1
2.136463375E0,-1.612813169E1,-1.016865885E1,5.646831572E-1,1.907451498E1
2.146448625E0,-1.537707789E1,-1.061703738E1,-9.935413420E-1,1.871264630E1
2.156433625E0,-1.463352490E1,-1.108819783E1,-2.663834161E0,1.855220188E1
2.166419625E0,-1.371960275E1,-1.144496804E1,-4.494706725E0,1.842327825E1
2.176404625E0,-1.302162881E1,-1.199487177E1,-6.233573935E0,1.876958203E1
2.186389625E0,-1.232154869E1,-1.231829530E1,-7.715556589E0,1.905494095E1
2.196375625E0,-1.129041443E1,-1.235709976E1,-8.725899321E0,1.887624675E1
2.206360625E0,-1.014264576E1,-1.237935544E1,-9.441366967E0,1.858120325E1
2.216345625E0,-8.969439946E0,-1.212577105E1,-9.885432590E0,1.803349533E1
2.226330625E0,-7.468314092E0,-1.172335748E1,-1.002164582E1,1.713610839E1
2.236316625E0,-6.377838778E0,-1.152653202E1,-9.962592448E0,1.651638629E1
2.246301625E0,-5.726739621E0,-1.152910362E1,-9.828685362E0,1.619625984E1
2.256286625E0,-4.854712191E0,-1.150553349E1,-9.759691726E0,1.584919916E1
2.266272625E0,-3.879865567E0,-1.156919096E1,-9.880807443E0,1.570127040E1
2.276257625E0,-3.122899354E0,-1.163484584E1,-9.983212069E0,1.564565950E1
2.286242625E0,-2.407524679E0,-1.140210561E1,-9.973616788E0,1.533874894E1
2.296227625E0,-1.638624592E0,-1.132438909E1,-9.839830155E0,1.509135966E1
2.306213625E0,-7.708393165E-1,-1.095580868E1,-9.703947296E0,1.465573370E1
2.316198625E0,-3.051770023E-1,-1.071794629E1,-9.351132735E0,1.422712863E1
2.326183625E0,-5.406490909E-2,-1.062934928E1,-9.141127061E0,1.401949332E1
2.336169625E0,3.604659346E-1,-1.054703218E1,-9.101339682E0,1.393571697E1
2.346154625E0,9.307464121E-1,-1.058090510E1,-9.038766289E0,1.394708348E1
2.356139625E0,1.665705386E0,-1.023961365E1,-8.609988796E0,1.348169756E1
2.366124625E0,2.021814853E0,-9.875757787E0,-7.850291641E0,1.277675256E1
2.376110625E0,2.113850612E0,-9.659497347E0,-7.225057642E0,1.224645709E1
2.386095625E0,2.693798802E0,-9.422022039E0,-6.812285732E0,1.193475128E1
2.396080625E0,3.751471821E0,-9.317133515E0,-6.415652137E0,1.191818401E1
2.406066625E0,4.911723713E0,-9.108894285E0,-6.020228916E0,1.197247431E1
2.416051625E0,5.861362991E0,-8.595168443E0,-5.484616946E0,1.176067684E1
2.426036625E0,6.486992846E0,-8.435704932E0,-4.899524083E0,1.171526910E1
2.436022625E0,7.454700605E0,-7.961749511E0,-4.348267302E0,1.174178202E1
2.446007625E0,8.339812934E0,-7.335820863E0,-3.906407248E0,1.177398680E1
2.455992625E0,8.616524813E0,-6.979027272E0,-3.585060064E0,1.165349635E1
2.465977625E0,8.694500942E0,-6.830978111E0,-2.969389186E0,1.144875018E1
2.475963625E0,8.467932445E0,-6.898290088E0,-2.348779750E0,1.117179719E1
2.485948625E0,8.391806960E0,-7.450464297E0,-2.372234101E0,1.146993186E1
2.495933625E0,8.661335535E0,-7.823650557E0,-2.531340348E0,1.194302831E1
2.505919625E0,8.496639351E0,-7.799486353E0,-2.099066804E0,1.172309469E1
2.515904625E0,8.162026588E0,-7.398995351E0,-1.736915994E0,1.115260899E1
2.525889625E0,8.247701161E0,-7.090085194E0,-9.517688334E-1,1.091786364E1
2.535874625E0,8.392698660E0,-6.792001156E0,2.827631629E-1,1.080039932E1
2.545860625E0,8.738779567E0,-6.307228972E0,1.348007741E0,1.086114775E1
2.555845625E0,9.238195519E0,-5.792761703E0,2.424733327E0,1.117048237E1
2.565830625E0,9.592005275E0,-5.266260864E0,3.312770433E0,1.143304494E1
2.575816625E0,1.003124461E1,-4.260959309E0,3.815004743E0,1.154711669E1
2.585801625E0,1.010170473E1,-3.104674753E0,4.256213416E0,1.139292747E1
2.595786625E0,9.796219867E0,-2.303629597E0,5.155457296E0,1.130713814E1
2.605771625E0,9.415056251E0,-1.810533316E0,6.817190377E0,1.176415742E1
2.615757625E0,8.907563540E0,-2.085156424E0,7.965257841E0,1.213004114E1
2.625742625E0,7.736781982E0,-2.451112163E0,8.786765912E0,1.196131270E1
2.635727625E0,6.105714625E0,-2.296813498E0,9.709923735E0,1.169776569E1
2.645713625E0,4.724407283E0,-1.465371738E0,9.921430389E0,1.108612283E1
2.655698625E0,3.340496761E0,-7.547694869E-1,1.029502888E1,1.084971037E1
2.665683625E0,2.291431867E0,-7.346747263E-1,1.140244591E1,1.165359085E1
2.675668625E0,1.548403077E0,-7.151828867E-1,1.274781188E1,1.286140531E1
2.685654625E0,7.125172873E-1,-1.288356055E0,1.385285144E1,1.393086628E1
2.695639625E0,-9.151992504E-2,-1.721938205E0,1.434709202E1,1.445034590E1
2.705624625E0,-1.555045953E0,-1.960248642E0,1.333066585E1,1.356345806E1
2.715610625E0,-2.949687285E0,-1.611806045E0,1.125032826E1,1.174174006E1
2.725595625E0,-3.846177419E0,-6.607495482E-1,8.606275229E0,9.449743066E0
2.735580625E0,-4.945097281E0,-1.889632988E-1,7.165629466E0,8.708383311E0
2.745566625E0,-5.776351492E0,-5.799268484E-3,7.769715255E0,9.681670586E0
2.755551625E0,-6.238332399E0,2.712143272E-1,8.127984683E0,1.024960894E1
2.765536625E0,-6.628352793E0,4.324258634E-1,8.098205398E0,1.047391921E1
2.775521625E0,-8.135374979E0,1.935633034E-1,6.968822712E0,1.071383604E1
2.785507625E0,-9.037958204E0,5.354280755E-2,5.134255877E0,1.039462066E1
2.795492625E0,-8.967940135E0,-2.104179025E-2,3.295938054E0,9.554454494E0
2.805477625E0,-8.917678054E0,7.146350026E-2,2.276970094E0,9.204057894E0
2.815463625E0,-9.194475887E0,-6.160114780E-2,1.736147670E0,9.357157169E0
2.825448625E0,-9.056048319E0,-3.068937448E-1,1.262076475E0,9.148717504E0
2.835433625E0,-8.446064444E0,-6.108847855E-1,7.751899374E-1,8.503534809E0
2.845418625E0,-7.014284229E0,-4.632403976E-1,-1.085675919E-1,7.030402679E0
2.855404625E0,-5.078582783E0,-2.635901427E-1,-1.569860458E-1,5.087841140E0
2.865389625E0,-3.608588090E0,-8.597760513E-2,-4.950375563E-1,3.643399832E0
2.875374625E0,-2.477480475E0,1.325834222E-1,-8.195024765E-1,2.612866659E0
2.885360625E0,-1.618074552E0,1.326398478E-1,-8.890931135E-1,1.851011926E0
2.895345625E0,-8.054057166E-1,2.115481693E-1,-9.626142490E-1,1.272814672E0
2.905330625E0,-6.651264815E-1,-4.331822008E-2,-1.295735972E0,1.457120933E0
2.915315625E0,-7.004975315E-1,-3.139277990E-1,-1.892114546E0,2.041897380E0
2.925301625E0,-6.295021740E-1,-4.401186065E-1,-2.273247172E0,2.399506216E0
2.935286625E0,1.536371262E-1,-5.037276882E-1,-2.417392733E0,2.474092475E0
2.945271625E0,9.915814284E-1,-5.813616090E-1,-2.047351105E0,2.347948381E0
2.955257625E0,1.861817783E0,-5.049773844E-1,-1.962263592E0,2.751698752E0
2.965242625E0,3.041485647E0,-3.445847507E-1,-2.113125265E0,3.719498888E0
2.975227625E0,4.422460575E0,-2.815248688E-1,-2.030022882E0,4.874259604E0
2.985212625E0,5.776932120E0,-2.821493514E-1,-1.858707064E0,6.075141556E0
2.995198625E0,7.335264793E0,-2.535098353E-1,-1.689816672E0,7.531657003E0
3.005183625E0,9.209555272E0,-3.050737989E-1,-1.291393830E0,9.304658852E0
3.015168625E0,1.110597571E1,-3.448060678E-1,-3.698135859E-1,1.111747947E1
3.025154625E0,1.283883666E1,-2.558943298E-1,1.214505283E0,1.289869109E1
3.035139625E0,1.448728603E1,-1.594022615E-1,2.885535436E0,1.477271744E1
3.045124625E0,1.612576708E1,-1.609373018E-2,4.201997448E0,1.666425532E1
3.055110625E0,1.668643904E1,-2.948606135E-1,5.085359121E0,1.744663487E1
3.065095625E0,1.567855799E1,-9.352367082E-1,5.279990126E0,1.657015824E1
3.075080625E0,1.392721516E1,-1.496137740E0,5.250815443E0,1.495917154E1
3.085065625E0,1.205494139E1,-1.738082514E0,5.868673764E0,1.351975867E1
3.095051625E0,1.040804152E1,-2.016532770E0,7.487419869E0,1.297902882E1
3.105036625E0,8.657271135E0,-2.154769281E0,9.384425027E0,1.294831291E1
3.115021625E0,6.994540520E0,-2.076291899E0,1.145752902E1,1.358342948E1
3.125007625E0,5.400918147E0,-1.976887771E0,1.315814843E1,1.436018357E1
3.134992625E0,3.653723917E0,-2.159387996E0,1.480668785E1,1.540294323E1
3.144977625E0,2.005654464E0,-2.531832683E0,1.635213852E1,1.666809110E1
3.154962250E0,5.340155344E-1,-2.753223470E0,1.761428809E1,1.783615869E1
