"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.397402875E0,5.635739404E-1,-5.654928796E0,1.501535743E0,5.877962646E0
2.407388875E0,-4.513968623E-1,-6.351533909E0,3.763648063E-1,6.378666992E0
2.417374875E0,-2.048695380E0,-6.721460931E0,-7.591714901E-1,7.067639717E0
2.427360875E0,-3.227732622E0,-6.499398884E0,-1.203324237E0,7.355843456E0
2.437346875E0,-4.438348337E0,-6.141866205E0,-1.106423302E0,7.658043416E0
2.447332875E0,-5.243044494E0,-5.885614318E0,-8.722414380E-1,7.930370520E0
2.457318875E0,-5.067424541E0,-5.805011035E0,-6.764102921E-1,7.735274751E0
2.467304875E0,-4.105768651E0,-5.864207661E0,-4.959658018E-1,7.175810044E0
2.477290875E0,-3.695744932E0,-6.112181060E0,-2.821275705E-1,7.148208439E0
2.487276875E0,-4.023309461E0,-6.538987457E0,-4.844411590E-1,7.692857676E0
2.497263875E0,-4.352942736E0,-7.249955086E0,-1.367630997E0,8.566234514E0
2.507249125E0,-4.679768177E0,-7.827509719E0,-2.620096403E0,9.488679769E0
2.517236125E0,-5.121194367E0,-8.082130818E0,-4.094138539E0,1.040718217E1
2.527222125E0,-5.487859227E0,-8.333828309E0,-5.498683008E0,1.139319130E1
2.537207125E0,-6.034030684E0,-8.678582482E0,-6.835055959E0,1.258750611E1
2.547193125E0,-6.903876518E0,-8.956450941E0,-7.644238100E0,1.364975826E1
2.557180125E0,-7.528240451E0,-8.840704722E0,-8.167057532E0,1.419624221E1
2.567166125E0,-8.123485835E0,-8.637330376E0,-8.881477357E0,1.481469332E1
2.577152125E0,-9.087168955E0,-8.977034894E0,-8.999937268E0,1.562570529E1
2.587138125E0,-9.864933422E0,-9.606589985E0,-8.615534295E0,1.624287271E1
2.597124125E0,-9.881654119E0,-1.040551553E1,-7.934909037E0,1.639770176E1
2.607110125E0,-9.851639192E0,-1.095882819E1,-7.177526795E0,1.639108297E1
2.617096125E0,-1.004239291E1,-1.140995023E1,-6.285977266E0,1.644840812E1
2.627082125E0,-1.066630134E1,-1.223796274E1,-4.786622534E0,1.692481822E1
2.637068125E0,-1.167570267E1,-1.271931138E1,-2.602682810E0,1.746072372E1
2.647054125E0,-1.264059266E1,-1.242765811E1,-2.624277163E-1,1.772851199E1
2.657040125E0,-1.386352846E1,-1.194250995E1,2.900517756E0,1.852657466E1
2.667026125E0,-1.501154973E1,-1.053170546E1,6.787250293E0,1.955326601E1
2.677012125E0,-1.602377409E1,-8.279916396E0,9.917277696E0,2.058326380E1
2.686998125E0,-1.728299070E1,-6.513877174E0,1.300726687E1,2.259029337E1
2.696984125E0,-1.899161377E1,-5.676209153E0,1.524024369E1,2.500331521E1
2.706970125E0,-2.037067958E1,-5.046930635E0,1.725928725E1,2.717202775E1
2.716956125E0,-1.938873677E1,-4.491712950E0,1.927699765E1,2.770742206E1
2.726942125E0,-1.505898000E1,-4.310227363E0,2.132600469E1,2.646033663E1
2.736928125E0,-8.173553789E0,-2.078897272E0,2.260182271E1,2.412407895E1
2.746914125E0,-2.327920977E0,7.384664264E-1,2.262816090E1,2.275957413E1
2.756900125E0,4.364062093E-1,1.104165400E0,2.252627200E1,2.255753891E1
2.766886125E0,1.150526365E0,-2.541482051E-1,2.157538610E1,2.160753543E1
2.776872125E0,1.715872158E0,-1.525639428E0,1.853543154E1,1.867709869E1
2.786858125E0,2.171768306E0,-2.995726799E0,1.524618563E1,1.568875817E1
2.796844125E0,2.778627284E0,-4.568276392E0,1.234517729E1,1.345337583E1
2.806830125E0,4.123935073E0,-5.530268497E0,1.020458648E1,1.231764164E1
2.816816125E0,5.833552464E0,-5.564170654E0,8.879092278E0,1.199285659E1
2.826802125E0,7.330654848E0,-4.851643572E0,8.890872663E0,1.250298215E1
2.836788125E0,8.512670077E0,-3.663157815E0,9.543720138E0,1.330288958E1
2.846774125E0,9.386422436E0,-2.494867463E0,1.008316788E1,1.399998444E1
2.856760125E0,9.780461036E0,-1.781117729E0,1.020459584E1,1.424652851E1
2.866746125E0,9.869855608E0,-1.437258764E0,9.608243578E0,1.384911936E1
2.876732125E0,9.815536144E0,-1.435889346E0,8.754522026E0,1.323057761E1
2.886718125E0,9.210309563E0,-1.566960239E0,7.611639873E0,1.205081857E1
2.896704125E0,8.067190597E0,-1.821828091E0,6.136747552E0,1.029846067E1
2.906690125E0,6.859838798E0,-2.161230746E0,4.400986968E0,8.431903282E0
2.916676125E0,5.805941327E0,-2.307734635E0,2.665733922E0,6.792696900E0
2.926662125E0,5.025611102E0,-2.166554198E0,9.186466956E-1,5.549291467E0
2.936648125E0,4.409124538E0,-1.983682528E0,-5.182451552E-1,4.862504869E0
2.946634125E0,3.907952083E0,-1.813405176E0,-1.639535295E0,4.609620787E0
2.956620125E0,3.479139799E0,-1.724819128E0,-2.457268404E0,4.595387119E0
2.966606125E0,3.019706523E0,-1.698026602E0,-2.989980156E0,4.576232420E0
2.976592125E0,2.525283802E0,-1.543465542E0,-3.291625732E0,4.426527320E0
2.986578125E0,1.873800190E0,-1.204107691E0,-3.290218892E0,3.973228264E0
2.996564125E0,1.164962848E0,-8.177464114E-1,-3.048859863E0,3.364727938E0
3.006550125E0,6.571299756E-1,-3.961655250E-1,-2.693381896E0,2.800548690E0
3.016536125E0,3.468710120E-1,-6.252932020E-2,-2.384678146E0,2.410584840E0
3.026522125E0,1.954282728E-1,-1.497979905E-2,-2.201191349E0,2.209900441E0
3.036508125E0,1.257176216E-1,-7.369768482E-2,-2.283284503E0,2.287930154E0
3.046494125E0,-4.016627848E-2,-1.772172475E-1,-2.393426165E0,2.400314165E0
3.056480125E0,-1.842356788E-1,-3.657030664E-1,-2.361120883E0,2.396366696E0
3.066466125E0,-1.900466417E-1,-5.273245655E-1,-2.192846788E0,2.263352813E0
3.076452125E0,-7.268293709E-2,-5.797622127E-1,-1.941860903E0,2.027863605E0
3.086438125E0,-6.030606262E-2,-4.749382641E-1,-1.793134634E0,1.855945848E0
3.096424125E0,-1.361679847E-1,-2.323317684E-1,-1.535617409E0,1.559051185E0
3.106410125E0,-1.404398873E-1,8.023219499E-2,-1.120488487E0,1.132102034E0
3.116396125E0,-5.817350999E-2,3.951883456E-1,-7.268375570E-1,8.293677230E-1
3.126382125E0,3.141299665E-2,5.817023554E-1,-4.041554528E-1,7.090176562E-1
3.136368125E0,3.092592359E-3,5.354153213E-1,-2.073364198E-1,5.741668062E-1
3.146354125E0,-1.113963287E-1,4.778428319E-1,-1.970880049E-1,5.287594876E-1
3.156340125E0,-1.936786397E-1,3.960297600E-1,-1.273652208E-1,4.588822133E-1
3.166326125E0,-1.880180964E-1,3.267679557E-1,-7.068699002E-3,3.770650712E-1
3.176312125E0,-2.463651225E-1,3.588132556E-1,2.492030686E-1,5.015425160E-1
