"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.112694458E0,6.238594939E0,-1.120094735E1,1.078128099E1,1.675163599E1
2.122680458E0,5.040294630E0,-1.206680773E1,1.121299028E1,1.722624653E1
2.132665458E0,3.953458623E0,-1.290665033E1,1.148274573E1,1.772187651E1
2.142651458E0,3.322941080E0,-1.382417202E1,1.142033722E1,1.823660527E1
2.152637458E0,2.537209783E0,-1.478050168E1,1.119119186E1,1.871212010E1
2.162622458E0,1.109384040E0,-1.552189939E1,1.106738058E1,1.909573267E1
2.172608458E0,-4.214705202E-1,-1.627100840E1,1.116270890E1,1.973649974E1
2.182593458E0,-1.632985537E0,-1.689485954E1,1.102005906E1,2.023720885E1
2.192579458E0,-2.709282522E0,-1.709842567E1,1.037349500E1,2.018181783E1
2.202564458E0,-3.026439884E0,-1.678122124E1,9.277173643E0,1.941223005E1
2.212550458E0,-2.817425898E0,-1.632500861E1,8.125958623E0,1.845196462E1
2.222536458E0,-3.486177215E0,-1.600454260E1,7.339342057E0,1.794894864E1
2.232521458E0,-4.068993173E0,-1.565802725E1,6.492260603E0,1.743215335E1
2.242507458E0,-4.775087440E0,-1.536430523E1,5.971251469E0,1.716156110E1
2.252492458E0,-6.172540698E0,-1.505027116E1,5.554510469E0,1.718905196E1
2.262478458E0,-7.868037940E0,-1.434906019E1,4.907607858E0,1.708467630E1
2.272464458E0,-9.514468272E0,-1.320829766E1,4.045658982E0,1.677353839E1
2.282449458E0,-1.071024083E1,-1.180384440E1,2.779604061E0,1.617919034E1
2.292435458E0,-1.140690266E1,-1.032153664E1,1.251756724E0,1.543432674E1
2.302420458E0,-1.164411017E1,-9.103438833E0,-2.195056450E-1,1.478195125E1
2.312406458E0,-1.175384369E1,-8.184091056E0,-1.483542107E0,1.439906543E1
2.322391458E0,-1.179259085E1,-7.408699974E0,-2.434645819E0,1.413794662E1
2.332377458E0,-1.159442287E1,-6.759984142E0,-2.947590766E0,1.374104503E1
2.342363458E0,-1.132223264E1,-6.008271360E0,-3.143152648E0,1.319741207E1
2.352348458E0,-1.117033718E1,-5.488997680E0,-2.987706758E0,1.279968437E1
2.362334458E0,-1.118561595E1,-5.282952325E0,-2.744207064E0,1.267115867E1
