"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.984328417E0,3.921856762E0,-6.511009700E0,4.084746156E0,8.628983656E0
2.994313417E0,3.325500407E0,-7.064287863E0,4.090264174E0,8.814384662E0
3.004299417E0,2.815446616E0,-7.682085373E0,4.002748897E0,9.108412269E0
3.014284417E0,2.457472472E0,-8.251967289E0,3.757400898E0,9.394264027E0
3.024270417E0,1.926189196E0,-8.492876083E0,3.337450361E0,9.326184852E0
3.034255417E0,1.450413683E0,-8.739354349E0,2.827157419E0,9.299077017E0
3.044240417E0,1.084869442E0,-9.008784106E0,2.214120128E0,9.340099609E0
3.054226417E0,8.696900055E-1,-9.007248042E0,1.610835553E0,9.191391036E0
3.064211417E0,7.182816187E-1,-8.940581598E0,1.061578374E0,9.031991831E0
3.074196417E0,4.420243603E-1,-8.870051898E0,7.976878305E-1,8.916810645E0
3.084182417E0,1.069289097E-1,-8.669715765E0,7.627401920E-1,8.703859939E0
3.094167417E0,-1.514697826E-1,-8.567609931E0,7.214695206E-1,8.599267486E0
3.104152417E0,-3.845240110E-1,-8.446081985E0,4.808190282E-1,8.468491398E0
3.114138417E0,-5.582836720E-1,-8.031406222E0,1.407302016E-1,8.052016614E0
3.124123417E0,-7.764529359E-1,-7.720440769E0,2.471910417E-2,7.759426258E0
3.134109417E0,-1.035629016E0,-7.532064530E0,-7.526229009E-2,7.603301122E0
3.144094417E0,-1.564635971E0,-7.265581185E0,-2.008074188E-1,7.434855701E0
3.154079417E0,-2.207572415E0,-6.989533550E0,-2.832381029E-1,7.335337690E0
3.164065417E0,-2.932818945E0,-6.716926416E0,-3.092750233E-1,7.335814779E0
3.174050417E0,-4.125776069E0,-6.314623945E0,-2.692005461E-1,7.547779321E0
3.184035417E0,-5.855758435E0,-5.778754113E0,-3.115704940E-1,8.232920631E0
